#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1      1.2861      1.2861           0
           2     1.09582     1.19096   0.0672711
           3     1.09843     1.16012   0.0514339
           4     1.11056     1.14773   0.0400397
           5     1.09006     1.13619   0.0336522
           6     1.09323     1.12903   0.0287952
           7     1.08672     1.12299   0.0253081
           8     1.09078     1.11896   0.0224626
           9     1.11678     1.11872   0.0199681
          10      1.0783     1.11468   0.0183757
          11     1.08107     1.11162   0.0169572
          12     1.10125     1.11076   0.0155661
          13     1.10641     1.11043   0.0143723
          14     1.08911      1.1089   0.0134261
          15     1.09365     1.10789   0.0125695
          16      1.1257       1.109   0.0118331
          17     1.11124     1.10913   0.0111377
          18      1.1799     1.11306   0.0111915
          19      1.0623     1.11039   0.0109167
          20     1.06184     1.10796   0.0106374
          21     1.07802     1.10654   0.0102259
          22     1.13584     1.10787  0.00984749
          23     1.05891     1.10574  0.00964663
          24     1.10166     1.10557  0.00924618
          25     1.06998     1.10415  0.00898524
          26     1.06451     1.10262  0.00876804
          27      1.0828     1.10189  0.00847397
          28     1.11171     1.10224  0.00817859
          29     1.10104      1.1022  0.00789667
          30     1.11411      1.1026  0.00764343
          31     1.08986     1.10218  0.00740789
          32     1.08465     1.10164  0.00719664
          33     1.05753      1.1003  0.00710159
          34     1.09306     1.10009  0.00689592
          35     1.08131     1.09955  0.00671973
          36     1.09209     1.09934  0.00653627
          37     1.13984     1.10044  0.00645062
          38      1.1131     1.10077  0.00628947
          39     1.09193     1.10054  0.00613228
          40     1.08341     1.10012  0.00599392
          41     1.06818     1.09934  0.00589813
          42     1.05097     1.09819  0.00586906
          43     1.05341     1.09714  0.00582422
          44     1.07781      1.0967   0.0057084
          45     1.09799     1.09673  0.00558162
          46     1.08372     1.09645  0.00546744
          47     1.05111     1.09549  0.00543554
          48     1.12767     1.09616  0.00536349
          49     1.08602     1.09595  0.00525802
          50     1.11147     1.09626  0.00516201
          51     1.07918     1.09592  0.00507165
          52     1.11299     1.09625  0.00498472
          53     1.09808     1.09629  0.00489079
          54     1.07894     1.09597  0.00481076
          55     1.05461     1.09521  0.00478168
          56     1.05744     1.09454  0.00474364
          57     1.04521     1.09367  0.00473871
          58     1.01191     1.09226  0.00486217
          59     1.11489     1.09265  0.00479486
          60     1.09544     1.09269  0.00471517
          61     1.10811     1.09295  0.00464464
          62     1.09722     1.09302  0.00457023
