#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           1    -5.32512    -5.32512           0
           2    -5.03572    -5.18042    0.102319
           3    -5.04034    -5.13373   0.0781437
           4    -5.05902    -5.11505   0.0607989
           5    -5.02753    -5.09755   0.0510965
           6     -5.0333    -5.08684   0.0436878
           7    -5.02407    -5.07787    0.038356
           8    -5.02752    -5.07158   0.0340739
           9    -5.06884    -5.07127   0.0302892
          10    -5.00898    -5.06504   0.0278935
          11    -5.01285     -5.0603   0.0257581
          12    -5.04647    -5.05915   0.0236374
          13    -5.05525    -5.05885    0.021821
          14    -5.02866    -5.05669   0.0203686
          15    -5.03564    -5.05529    0.019059
          16    -5.08086    -5.05689   0.0179347
          17    -5.06188    -5.05718   0.0168821
          18    -5.16597    -5.06322   0.0169916
          19    -4.98566    -5.05914   0.0165805
          20    -4.98674    -5.05552   0.0161418
          21     -5.0119    -5.05344   0.0155062
          22    -5.09739    -5.05544   0.0149295
          23    -4.98099     -5.0522   0.0146271
          24    -5.04829    -5.05204   0.0140186
          25    -4.99871    -5.04991   0.0136192
          26    -4.99056    -5.04763   0.0132853
          27    -5.01742    -5.04651   0.0128402
          28       -5.06    -5.04699   0.0123907
          29    -5.04567    -5.04694   0.0119635
          30    -5.06451    -5.04753    0.011579
          31    -5.02819     -5.0469   0.0112223
          32    -5.02093    -5.04609    0.010901
          33    -4.97988    -5.04409   0.0107537
          34     -5.0329    -5.04376   0.0104425
          35    -5.01651    -5.04298   0.0101731
          36    -5.03355    -5.04272  0.00989386
          37    -5.10324    -5.04435  0.00976075
          38    -5.05867    -5.04473  0.00951116
          39     -5.0318     -5.0444  0.00927305
          40    -5.01871    -5.04376  0.00906344
          41    -4.99509    -5.04257  0.00891975
          42    -4.96996    -5.04084  0.00887334
          43    -4.97457     -5.0393   0.0087998
          44    -5.00807    -5.03859  0.00862838
          45    -5.03892     -5.0386  0.00843664
          46    -5.01869    -5.03816  0.00826432
          47    -4.97008    -5.03672  0.00821446
          48    -5.08523    -5.03773  0.00810527
          49    -5.02217    -5.03741  0.00794607
          50    -5.06039    -5.03787  0.00780043
          51    -5.01238    -5.03737  0.00766347
          52    -5.06187    -5.03784  0.00753056
          53    -5.04122     -5.0379  0.00738875
          54    -5.01079     -5.0374  0.00726896
          55    -4.97496    -5.03627  0.00722492
          56    -4.97766    -5.03522   0.0071713
          57    -4.96068    -5.03391  0.00716373
          58    -4.90848    -5.03175  0.00735942
          59     -5.0654    -5.03232  0.00725676
          60    -5.03821    -5.03242  0.00713647
          61    -5.05748    -5.03283   0.0070313
          62    -5.04197    -5.03298  0.00691944
          63    -4.97784     -5.0321  0.00686472
          64     -5.0363    -5.03217  0.00675777
          65     -5.0543    -5.03251  0.00666238
          66    -4.99386    -5.03192  0.00658712
          67    -4.96193    -5.03088  0.00657113
          68    -4.97415    -5.03004  0.00652724
          69    -5.01524    -5.02983  0.00643616
