#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -3.39598    -3.39598           0
           2    -3.39198    -3.39398  0.00141265
           3    -3.39269    -3.39355  0.00100483
           4    -3.39317    -3.39346 0.000758018
           5    -3.39245    -3.39325 0.000632576
           6    -3.39346    -3.39329 0.000528037
           7    -3.39399    -3.39339 0.000461929
           8    -3.39136    -3.39313 0.000468744
           9    -3.39367    -3.39319  0.00042041
          10    -3.39153    -3.39303  0.00041012
          11    -3.39124    -3.39286 0.000403677
          12    -3.39459    -3.39301 0.000394828
          13    -3.39563    -3.39321 0.000412743
          14    -3.39498    -3.39334 0.000402242
          15    -3.39517    -3.39346 0.000393473
          16    -3.39231    -3.39339 0.000375366
          17    -3.39503    -3.39348 0.000365516
          18    -3.39611    -3.39363 0.000373284
          19    -3.39221    -3.39355 0.000361065
          20    -3.39399    -3.39358 0.000343662
          21    -3.39487    -3.39364 0.000332781
          22    -3.39363    -3.39364 0.000317655
          23    -3.39262    -3.39359 0.000306938
          24     -3.3958    -3.39369 0.000307562
          25    -3.39374    -3.39369 0.000295267
          26     -3.3938    -3.39369 0.000283941
          27    -3.39322    -3.39367 0.000273968
          28    -3.39243    -3.39363 0.000267762
          29     -3.3941    -3.39365 0.000259025
          30    -3.39334    -3.39364 0.000250589
          31    -3.39339    -3.39363 0.000242632
          32    -3.39395    -3.39364 0.000235265
          33    -3.39358    -3.39364 0.000228141
          34    -3.39331    -3.39363 0.000221633
          35    -3.39455    -3.39365 0.000216865
          36    -3.39542     -3.3937 0.000216294
          37    -3.39348     -3.3937 0.000210533
          38    -3.38901    -3.39357 0.000238321
          39    -3.39391    -3.39358 0.000232368
          40    -3.39359    -3.39358 0.000226559
          41    -3.39283    -3.39356  0.00022177
          42    -3.39351    -3.39356 0.000216494
          43    -3.39446    -3.39358 0.000212465
          44    -3.39135    -3.39353 0.000213634
          45    -3.39193     -3.3935 0.000211825
          46    -3.39311    -3.39349 0.000207382
          47    -3.39341    -3.39349 0.000202976
          48    -3.39373    -3.39349 0.000198809
          49    -3.39313    -3.39348 0.000194888
          50    -3.39319    -3.39348  0.00019108
          51    -3.39362    -3.39348 0.000187352
          52    -3.39238    -3.39346 0.000184941
          53     -3.3941    -3.39347 0.000181843
          54    -3.39238    -3.39345 0.000179596
          55    -3.39304    -3.39344 0.000176491
          56     -3.3915    -3.39341 0.000176726
          57    -3.39287     -3.3934 0.000173881
          58    -3.39061    -3.39335 0.000177419
          59    -3.39306    -3.39335 0.000174479
          60    -3.39505    -3.39338 0.000173861
          61    -3.39532    -3.39341 0.000173925
          62    -3.39614    -3.39345 0.000176616
          63      -3.395    -3.39348 0.000175513
          64    -3.39141    -3.39344 0.000175722
          65    -3.39104    -3.39341 0.000176851
          66    -3.39501    -3.39343 0.000175837
          67    -3.38998    -3.39338 0.000180603
          68    -3.39169    -3.39335 0.000179638
          69    -3.39203    -3.39334 0.000178054
          70    -3.39258    -3.39332 0.000175833
          71    -3.39156     -3.3933 0.000175105
          72    -3.39039    -3.39326 0.000177264
          73    -3.39449    -3.39328 0.000175635
          74    -3.39548    -3.39331  0.00017577
          75    -3.39655    -3.39335 0.000178659
          76     -3.3935    -3.39335  0.00017632
          77    -3.39461    -3.39337 0.000174787
          78    -3.39338    -3.39337 0.000172546
          79    -3.39386    -3.39337 0.000170474
          80    -3.39151    -3.39335 0.000169927
          81    -3.39073    -3.39332 0.000170874
          82    -3.39157     -3.3933 0.000170112
          83    -3.39201    -3.39328 0.000168764
          84    -3.38715    -3.39321 0.000181839
          85    -3.39047    -3.39318 0.000182534
          86     -3.3949     -3.3932 0.000181503
          87    -3.39374     -3.3932 0.000179524
          88    -3.39598    -3.39323 0.000180237
          89    -3.39618    -3.39327 0.000181226
          90     -3.3911    -3.39324 0.000180803
          91    -3.39215    -3.39323 0.000179213
          92    -3.39226    -3.39322 0.000177577
          93    -3.39283    -3.39322 0.000175716
          94    -3.39514    -3.39324 0.000175038
          95    -3.39528    -3.39326 0.000174516
          96    -3.39397    -3.39327 0.000172857
          97    -3.39059    -3.39324  0.00017327
          98    -3.39307    -3.39324 0.000171511
          99    -3.39456    -3.39325 0.000170301
         100    -3.38998    -3.39322 0.000171714
         101    -3.38816    -3.39317 0.000177157
         102     -3.3894    -3.39313 0.000179227
         103    -3.39228    -3.39312 0.000177674
         104    -3.39237    -3.39311 0.000176112
         105    -3.39379    -3.39312 0.000174552
         106    -3.39278    -3.39312 0.000172936
         107    -3.39274    -3.39311 0.000171356
         108    -3.39231    -3.39311 0.000169933
         109    -3.39153    -3.39309 0.000168988
         110     -3.3927    -3.39309 0.000167489
         111    -3.38954    -3.39306  0.00016901
         112    -3.39359    -3.39306 0.000167568
         113    -3.39367    -3.39307 0.000166173
         114    -3.39212    -3.39306 0.000164922
         115    -3.39268    -3.39306 0.000163521
         116    -3.39417    -3.39307 0.000162392
         117     -3.3952    -3.39308 0.000162029
         118    -3.39408    -3.39309 0.000160874
         119    -3.39035    -3.39307 0.000161167
         120    -3.39433    -3.39308 0.000160167
         121    -3.39321    -3.39308 0.000158847
         122    -3.39288    -3.39308 0.000157554
         123    -3.39232    -3.39307 0.000156392
         124    -3.39488    -3.39309 0.000155806
         125    -3.39605    -3.39311 0.000156353
         126    -3.39446    -3.39312  0.00015548
         127    -3.39213    -3.39311  0.00015445
         128    -3.38891    -3.39308 0.000156702
         129    -3.39307    -3.39308 0.000155487
         130    -3.39138    -3.39307 0.000154839
         131    -3.39202    -3.39306 0.000153864
         132    -3.39424    -3.39307 0.000152958
         133    -3.39718     -3.3931 0.000154908
         134    -3.39222    -3.39309 0.000153891
         135    -3.39488    -3.39311 0.000153316
         136     -3.3945    -3.39312 0.000152532
         137    -3.39296    -3.39312 0.000151423
         138    -3.39312    -3.39312 0.000150326
         139     -3.3907     -3.3931 0.000150242
         140    -3.39254    -3.39309 0.000149221
         141    -3.38855    -3.39306 0.000151598
         142    -3.39252    -3.39306 0.000150578
         143    -3.39295    -3.39306 0.000149527
         144    -3.39642    -3.39308 0.000150306
         145    -3.39371    -3.39309 0.000149332
         146    -3.39175    -3.39308 0.000148587
         147    -3.39296    -3.39308 0.000147578
         148    -3.39561    -3.39309 0.000147572
         149    -3.39443     -3.3931 0.000146854
         150    -3.39424    -3.39311 0.000146072
         151    -3.39526    -3.39312 0.000145798
         152    -3.39371    -3.39313 0.000144889
         153    -3.39294    -3.39313 0.000143948
         154    -3.39342    -3.39313 0.000143026
         155    -3.39372    -3.39313 0.000142153
         156    -3.39566    -3.39315 0.000142161
         157    -3.39233    -3.39314 0.000141351
         158    -3.39383    -3.39315 0.000140523
         159    -3.38906    -3.39312 0.000141975
         160    -3.39389    -3.39313 0.000141168
         161    -3.39525    -3.39314 0.000140904
         162    -3.39505    -3.39315 0.000140526
         163    -3.39509    -3.39316 0.000140167
         164    -3.39464    -3.39317   0.0001396
         165    -3.39258    -3.39317   0.0001388
         166    -3.39377    -3.39317  0.00013801
         167    -3.39231    -3.39317 0.000137281
         168    -3.39687    -3.39319 0.000138218
         169    -3.39443     -3.3932 0.000137595
         170    -3.39416     -3.3932 0.000136903
         171    -3.39544    -3.39321 0.000136726
         172    -3.39681    -3.39324 0.000137519
         173    -3.39611    -3.39325 0.000137726
         174    -3.39395    -3.39326 0.000136993
         175      -3.392    -3.39325 0.000136399
         176    -3.39155    -3.39324 0.000135964
         177    -3.39271    -3.39324 0.000135229
         178    -3.39286    -3.39323 0.000134486
         179    -3.39509    -3.39324 0.000134135
         180    -3.39231    -3.39324 0.000133489
         181    -3.39519    -3.39325 0.000133184
         182    -3.39069    -3.39324 0.000133194
         183    -3.38794    -3.39321  0.00013557
         184    -3.39023    -3.39319 0.000135793
         185    -3.39026    -3.39318 0.000135983
         186    -3.39069    -3.39316 0.000135908
         187    -3.39268    -3.39316 0.000135205
         188    -3.39445    -3.39317  0.00013466
         189     -3.3923    -3.39316 0.000134027
         190    -3.39618    -3.39318 0.000134257
         191    -3.39377    -3.39318  0.00013359
         192    -3.39346    -3.39318 0.000132902
         193    -3.39107    -3.39317 0.000132665
         194    -3.39198    -3.39316 0.000132122
         195     -3.3941    -3.39317 0.000131532
         196    -3.39327    -3.39317 0.000130862
         197    -3.39102    -3.39316 0.000130653
         198    -3.39341    -3.39316 0.000129999
         199    -3.39189    -3.39315 0.000129504
         200    -3.39326    -3.39315 0.000128857
         201    -3.39812    -3.39318 0.000130564
         202    -3.39393    -3.39318 0.000129969
         203    -3.39402    -3.39319 0.000129395
         204    -3.39354    -3.39319 0.000128772
         205    -3.39636     -3.3932  0.00012907
         206    -3.39476    -3.39321 0.000128665
         207    -3.39343    -3.39321 0.000128047
         208    -3.39341    -3.39321 0.000127435
         209    -3.39117     -3.3932 0.000127199
         210    -3.39302     -3.3932 0.000126596
         211    -3.39435    -3.39321 0.000126113
         212    -3.39299    -3.39321 0.000125522
         213    -3.39309    -3.39321 0.000124934
         214    -3.39223     -3.3932 0.000124433
         215    -3.39401    -3.39321 0.000123911
         216    -3.39345    -3.39321 0.000123343
         217    -3.39141     -3.3932 0.000123051
         218    -3.39171    -3.39319 0.000122677
         219    -3.39417     -3.3932 0.000122197
         220    -3.39426     -3.3932 0.000121737
         221    -3.39397    -3.39321 0.000121236
         222    -3.39399    -3.39321 0.000120741
         223    -3.39104     -3.3932 0.000120591
         224     -3.3929     -3.3932  0.00012006
         225    -3.39448     -3.3932  0.00011966
         226    -3.39277     -3.3932 0.000119146
         227    -3.39079    -3.39319 0.000119095
         228    -3.39276    -3.39319 0.000118587
         229    -3.39378    -3.39319 0.000118098
         230    -3.39313    -3.39319 0.000117585
         231    -3.39503     -3.3932 0.000117344
         232    -3.39034    -3.39319 0.000117484
         233    -3.39287    -3.39319 0.000116988
         234    -3.39561     -3.3932 0.000116946
         235     -3.3951     -3.3932 0.000116728
         236    -3.39618    -3.39322 0.000116914
         237    -3.39626    -3.39323 0.000117125
         238    -3.39427    -3.39323 0.000116715
         239     -3.3927    -3.39323 0.000116248
         240    -3.39205    -3.39323 0.000115867
         241    -3.39622    -3.39324 0.000116052
         242    -3.39454    -3.39324 0.000115697
         243     -3.3935    -3.39325 0.000115226
         244    -3.39088    -3.39324 0.000115162
         245    -3.39335    -3.39324 0.000114693
         246    -3.39395    -3.39324 0.000114264
         247     -3.3949    -3.39325 0.000113998
         248    -3.39261    -3.39324 0.000113567
         249    -3.39131    -3.39324 0.000113377
         250    -3.39414    -3.39324  0.00011298
         251    -3.39312    -3.39324 0.000112531
         252    -3.39371    -3.39324   0.0001121
         253    -3.39447    -3.39325 0.000111763
         254    -3.39445    -3.39325 0.000111424
         255    -3.39564    -3.39326 0.000111382
         256    -3.39322    -3.39326 0.000110947
         257    -3.39317    -3.39326 0.000110516
         258    -3.38945    -3.39324 0.000111068
         259    -3.39136    -3.39324 0.000110877
         260    -3.39245    -3.39323 0.000110491
         261    -3.39435    -3.39324  0.00011015
         262    -3.39464    -3.39324 0.000109859
         263    -3.39571    -3.39325 0.000109839
         264    -3.39231    -3.39325 0.000109481
         265    -3.39492    -3.39326  0.00010925
         266    -3.39689    -3.39327 0.000109689
         267    -3.39858    -3.39329 0.000111068
         268    -3.39172    -3.39328 0.000110808
         269     -3.3906    -3.39327 0.000110843
         270    -3.39145    -3.39327 0.000110638
         271    -3.39656    -3.39328 0.000110896
         272    -3.39346    -3.39328  0.00011049
         273    -3.39346    -3.39328 0.000110087
         274    -3.39498    -3.39329  0.00010986
         275    -3.39415    -3.39329 0.000109506
         276    -3.39372    -3.39329  0.00010912
         277    -3.39719    -3.39331 0.000109631
         278    -3.39642    -3.39332 0.000109808
         279    -3.39746    -3.39333 0.000110416
         280    -3.39526    -3.39334 0.000110235
         281    -3.39208    -3.39333 0.000109933
         282    -3.39277    -3.39333 0.000109562
         283    -3.39541    -3.39334 0.000109421
         284    -3.39595    -3.39335 0.000109421
         285    -3.39554    -3.39336 0.000109307
         286     -3.3973    -3.39337 0.000109794
         287    -3.39308    -3.39337 0.000109416
         288    -3.39688    -3.39338 0.000109712
         289    -3.39569    -3.39339 0.000109623
         290    -3.39528     -3.3934 0.000109439
         291    -3.39455     -3.3934 0.000109135
         292    -3.39573    -3.39341 0.000109054
         293    -3.39303    -3.39341 0.000108689
         294    -3.39085     -3.3934 0.000108667
         295    -3.39448     -3.3934 0.000108361
         296    -3.39371     -3.3934    0.000108
         297    -3.39505    -3.39341 0.000107779
         298    -3.39653    -3.39342 0.000107925
         299    -3.39407    -3.39342 0.000107586
         300    -3.39271    -3.39342 0.000107254
         301    -3.39323    -3.39342 0.000106899
         302     -3.3961    -3.39343 0.000106914
         303    -3.39588    -3.39343 0.000106866
         304    -3.39517    -3.39344 0.000106667
         305    -3.39777    -3.39345 0.000107259
         306    -3.39494    -3.39346 0.000107018
         307    -3.39347    -3.39346 0.000106669
         308    -3.39399    -3.39346 0.000106337
         309    -3.38994    -3.39345 0.000106603
         310    -3.39277    -3.39345 0.000106281
         311    -3.39558    -3.39345  0.00010616
         312    -3.39588    -3.39346 0.000106105
         313    -3.39436    -3.39346 0.000105805
         314    -3.39381    -3.39347 0.000105474
         315    -3.39444    -3.39347 0.000105184
         316    -3.39527    -3.39347 0.000105006
         317    -3.39323    -3.39347 0.000104678
         318    -3.39441    -3.39348  0.00010439
         319    -3.39152    -3.39347 0.000104243
         320    -3.39224    -3.39347 0.000103989
         321    -3.39416    -3.39347 0.000103688
         322     -3.3941    -3.39347 0.000103384
         323    -3.39235    -3.39347 0.000103122
         324    -3.39399    -3.39347 0.000102816
         325    -3.39347    -3.39347   0.0001025
         326    -3.39286    -3.39347 0.000102203
         327    -3.39271    -3.39346 0.000101917
         328    -3.39457    -3.39347 0.000101661
         329     -3.3942    -3.39347 0.000101377
         330    -3.39264    -3.39347 0.000101101
         331    -3.39227    -3.39346 0.000100859
         332    -3.39142    -3.39346 0.000100743
         333    -3.39522    -3.39346  0.00010058
         334    -3.39268    -3.39346 0.000100306
         335    -3.39286    -3.39346 0.000100023
         336    -3.39581    -3.39347 9.99702e-05
         337    -3.39674    -3.39348 0.000100144
         338    -3.39553    -3.39348 0.000100031
         339    -3.39297    -3.39348 9.97475e-05
         340     -3.3928    -3.39348 9.94741e-05
         341    -3.39048    -3.39347 9.95692e-05
         342    -3.39119    -3.39346 9.95019e-05
         343    -3.39217    -3.39346 9.92829e-05
         344    -3.38939    -3.39345  9.9698e-05
         345    -3.39071    -3.39344 9.97245e-05
         346    -3.39163    -3.39343 9.95739e-05
         347     -3.3955    -3.39344  9.9465e-05
         348     -3.3949    -3.39344 9.92681e-05
         349    -3.39356    -3.39344 9.89842e-05
         350    -3.39046    -3.39344 9.90691e-05
         351     -3.3921    -3.39343   9.886e-05
         352    -3.39191    -3.39343 9.86732e-05
         353    -3.39375    -3.39343 9.83979e-05
