#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           1    -7.82315    -7.82315           0
           2    -7.76169    -7.79242   0.0217284
           3    -7.69082    -7.75855    0.031217
           4    -7.64604    -7.73042   0.0337862
           5     -7.6003     -7.7044    0.035671
           6    -7.55103    -7.67884   0.0377906
           7    -7.52251     -7.6565   0.0384282
           8    -7.50062    -7.63702   0.0382473
           9    -7.47272    -7.61876   0.0381062
          10    -7.43026    -7.59991   0.0386781
          11    -7.40824    -7.58249   0.0388892
          12     -7.3904    -7.56648   0.0388032
          13    -7.35362    -7.55011   0.0391208
          14    -7.33072    -7.53444     0.03934
          15    -7.29608    -7.51855   0.0397976
          16    -7.26761    -7.50286   0.0402821
          17    -7.23198    -7.48693   0.0409431
          18    -7.18137    -7.46995   0.0420404
          19    -7.14217     -7.4527   0.0432229
          20    -7.08624    -7.43438   0.0447774
